ntdid,4 Digit NTDID,name,reporter,mode,servicetype,time,Time Service Begins,Time Service Ends,veh_oper,veh_avai,Vehicles in Operation,vmt,vmt_rev,Deadhead Miles,Scheduled Revenue Miles,Total actual hours,Total actual revenue hours,Deadhead hours,Charter service hours,School bus hours,Trains in operation,Total actual miles,Total actual revenue miles,Deadhead Miles,Total actual hours,Total actual revenue hours,Deadhead hours,Unlinked Passenger Trips (UPT),ADA UPT,Sponsored Service,pmt,Days of service operated,Days not operated due to strikes,Strike Comment,Days not operated due to officially declared emergencies,Emergency Comment,BRT Non-Statutory Mixed Traffic,Mixed Traffic Right of Way (ROW)
50215,5215,Voluntary Action Center,Small Systems Reporter,MB,DO,Annual Total,,,4,0,,,103449,,,,13651,,,,,,,,,,,143945,,,,,,,,,0,0
55308,5217,City of Stoughton,Small Systems Reporter,DT,PT,Annual Total,,,4,0,,,92856,,,,10939,,,,,,,,,,,30100,,0,,,,,,,0,0
60001,6001,Amarillo City Transit,Full Reporter: Operating,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60001,6001,Amarillo City Transit,Full Reporter: Operating,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60001,6001,Amarillo City Transit,Full Reporter: Operating,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60001,6001,Amarillo City Transit,Full Reporter: Operating,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60001,6001,Amarillo City Transit,Full Reporter: Operating,DR,DO,Average Typical Weekday,6:15:00 AM,6:15:00 AM,,,8,1246,1074,172,,94,82,12,,,,,,,,,,156,,,1322,253,,,,,,
60001,6001,Amarillo City Transit,Full Reporter: Operating,DR,DO,Average Typical Saturday,7:00:00 PM,7:00:00 PM,,,4,546,490,56,,54,50,4,,,,,,,,,,62,,,389,52,,,,,,
60001,6001,Amarillo City Transit,Full Reporter: Operating,DR,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60001,6001,Amarillo City Transit,Full Reporter: Operating,DR,DO,Annual Total,,,8,24,,343630,294303,49327,,26590,21235,5355,0,0,,,,,,,,42692,42692,,354768,,,,,,0,0
60001,6001,Amarillo City Transit,Full Reporter: Operating,MB,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60001,6001,Amarillo City Transit,Full Reporter: Operating,MB,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60001,6001,Amarillo City Transit,Full Reporter: Operating,MB,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60001,6001,Amarillo City Transit,Full Reporter: Operating,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60001,6001,Amarillo City Transit,Full Reporter: Operating,MB,DO,Average Typical Weekday,6:15:00 AM,7:00:00 PM,,,8,2367,2298,69,2358,142,138,4,,,,,,,,,,1291,,,4875,253,,,,,,
60001,6001,Amarillo City Transit,Full Reporter: Operating,MB,DO,Average Typical Saturday,6:15:00 AM,7:00:00 PM,,,4,1399,1347,52,1414,88,85,3,,,,,,,,,,752,,,3545,52,,,,,,
60001,6001,Amarillo City Transit,Full Reporter: Operating,MB,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60001,6001,Amarillo City Transit,Full Reporter: Operating,MB,DO,Annual Total,,,12,17,,671519,651438,20081,670102,40502,39334,1168,0,0,,,,,,,,365748,,,1417965,,,,,,0,144
60006,6006,Mass Transit Department - City of El Paso,Full Reporter: Operating,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60006,6006,Mass Transit Department - City of El Paso,Full Reporter: Operating,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60006,6006,Mass Transit Department - City of El Paso,Full Reporter: Operating,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60006,6006,Mass Transit Department - City of El Paso,Full Reporter: Operating,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60006,6006,Mass Transit Department - City of El Paso,Full Reporter: Operating,DR,PT,Average Typical Weekday,4:15:00 AM,11:45:00 PM,,,59,9411,8124,1287,,525,455,70,,,,,,,,,,1015,,,10263,260,0,,0,,,
60006,6006,Mass Transit Department - City of El Paso,Full Reporter: Operating,DR,PT,Average Typical Saturday,4:15:00 AM,11:45:00 PM,,,12,3887,3394,493,,208,183,25,,,,,,,,,,393,,,3728,52,0,,0,,,
60006,6006,Mass Transit Department - City of El Paso,Full Reporter: Operating,DR,PT,Average Typical Sunday,5:00:00 AM,10:45:00 PM,,,9,2643,2270,373,,135,118,17,,,,,,,,,,255,,,2334,53,0,,0,,,
60006,6006,Mass Transit Department - City of El Paso,Full Reporter: Operating,DR,PT,Annual Total,,,59,64,,2789019,2409026,379993,,154384,134191,20193,0,0,,,,,,,,297889,297889,0,2985870,,,,,,0,0
60006,6006,Mass Transit Department - City of El Paso,Full Reporter: Operating,MB,DO,Average Weekday - AM Peak,7:00:00 AM,10:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60006,6006,Mass Transit Department - City of El Paso,Full Reporter: Operating,MB,DO,Average Weekday - Midday,10:00:00 AM,2:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60006,6006,Mass Transit Department - City of El Paso,Full Reporter: Operating,MB,DO,Average Weekday - PM Peak,2:00:00 PM,5:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60006,6006,Mass Transit Department - City of El Paso,Full Reporter: Operating,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60006,6006,Mass Transit Department - City of El Paso,Full Reporter: Operating,MB,DO,Average Typical Weekday,4:00:00 AM,12:36:00 AM,,,124,24862,22901,1961,22904,1910,1804,106,,,,,,,,,,44185,,,237711,246,,,,,,
60006,6006,Mass Transit Department - City of El Paso,Full Reporter: Operating,MB,DO,Average Typical Saturday,4:00:00 AM,11:20:00 PM,,,106,20865,19220,1645,19223,1574,1487,87,,,,,,,,,,14838,,,48532,52,,,,,,
60006,6006,Mass Transit Department - City of El Paso,Full Reporter: Operating,MB,DO,Average Typical Sunday,5:00:00 AM,10:42:00 PM,,,79,12605,11612,993,11614,887,838,49,,,,,,,,,,8744,,,12336,67,,,,,,
60006,6006,Mass Transit Department - City of El Paso,Full Reporter: Operating,MB,DO,Annual Total,,,124,169,,8045614,7410981,634633,7412192,611009,577362,33647,0,0,,,,,,,,12226961,,,61827017,,,,,,0,671
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,DR,DO,Average Typical Weekday,4:20:00 AM,11:56:00 PM,,,29,5240,4380,860,,309,266,43,,,,,,,,,,529,,,5973,255,,,,,,
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,DR,DO,Average Typical Saturday,4:21:00 AM,11:56:00 PM,,,20,3068,2534,534,,169,152,17,,,,,,,,,,266,,,2390,52,,,,,,
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,DR,DO,Average Typical Sunday,5:32:00 AM,10:25:00 PM,,,13,2205,1934,271,,125,114,11,,,,,,,,,,205,,,1931,55,,,,,,
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,DR,DO,Annual Total,,,29,31,,1617127,1355194,261933,,94360,81927,12433,0,0,,,,,,,,160076,160072,,1753509,,,,,,0,0
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,DR,PT,Average Typical Weekday,4:20:00 AM,11:56:00 PM,,,43,9635,8369,1266,,535,492,43,,,,,,,,,,655,,,5761,248,,,,,,
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,DR,PT,Average Typical Saturday,4:21:00 AM,11:56:00 PM,,,27,2483,2262,221,,131,125,6,,,,,,,,,,226,,,978,52,,,,,,
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,DR,PT,Average Typical Sunday,5:32:00 AM,10:25:00 PM,,,19,1344,1219,125,,67,64,3,,,,,,,,,,110,,,1244,55,,,,,,
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,DR,PT,Annual Total,,,44,55,,2589316,2257328,331988,,142931,131935,10996,,,,,,,,,,253744,215723,,2808066,,,,,,0,0
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,MB,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,MB,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,MB,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,MB,DO,Average Typical Weekday,4:20:00 AM,11:38:00 PM,,,126,15779,13706,2073,13669,1275,1211,64,,,,,,,,,,25248,,,79532,255,,,,,,
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,MB,DO,Average Typical Saturday,4:51:00 AM,11:40:00 PM,,,89,9799,8772,1027,8545,832,791,41,,,,,,,,,,14748,,,46898,52,,,,,,
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,MB,DO,Average Typical Sunday,5:52:00 AM,10:18:00 PM,,,35,4581,3902,679,5630,368,350,18,,,,,,,,,,5675,,,17933,55,,,,,,
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,MB,DO,Annual Total,,,126,140,,4761814,4249336,512478,4138904,387889,368495,19394,,,,,,,,,,7517289,,,23705588,,,,,,0,322
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,MB,PT,Average Weekday - AM Peak,5:59:00 AM,9:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,MB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,MB,PT,Average Weekday - PM Peak,3:00:00 PM,6:30:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,MB,PT,Average Typical Weekday,,,,,4,395,239,156,239,28,23,5,,,,,,,,,,335,,,1215,254,,,,,,
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,MB,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,MB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60007,6007,Fort Worth Transportation Authority,Full Reporter: Operating,MB,PT,Annual Total,,,4,4,,100333,60736,39597,60736,7221,5929,1292,,,,,,,,,,85226,,,309225,,,,,,0,12
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,CB,DO,Average Weekday - AM Peak,6:00:00 AM,9:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,CB,DO,Average Weekday - Midday,9:00:00 AM,3:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,CB,DO,Average Weekday - PM Peak,3:00:00 PM,6:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,CB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,CB,DO,Average Typical Weekday,4:25:00 AM,11:03:00 PM,,,229,31906,23925,7981,23996,1224,927,297,,,,,,,,,,25657,,,454611,253,0,,0,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,CB,DO,Average Typical Saturday,12:00:00 AM,12:00:00 AM,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,,0,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,CB,DO,Average Typical Sunday,,12:00:00 AM,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,,0,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,CB,DO,Annual Total,,,230,291,,8107930,6088720,2019210,6095162,312800,237583,75217,0,0,,,,,,,,6429577,,,113922475,,,,,,0,421
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,CB,PT,Average Weekday - AM Peak,6:00:00 AM,9:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,CB,PT,Average Weekday - Midday,9:00:00 AM,3:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,CB,PT,Average Weekday - PM Peak,3:00:00 PM,6:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,CB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,CB,PT,Average Typical Weekday,4:03:00 AM,10:43:00 PM,,,59,10722,7785,2937,7794,374,278,96,,,,,,,,,,7814,,,148452,253,0,,0,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,CB,PT,Average Typical Saturday,12:00:00 AM,12:00:00 AM,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,,0,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,CB,PT,Average Typical Sunday,12:00:00 AM,12:00:00 AM,,,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,,0,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,CB,PT,Annual Total,,,65,70,,2752212,2009153,743059,1979783,97683,73252,24431,0,0,,,,,,,,1941207,,,36879518,,,,,,0,170
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,DR,PT,Average Typical Weekday,3:40:00 AM,2:10:00 AM,,,306,63708,50611,13097,,3716,3231,485,,,,,,,,,,5420,,,61797,254,0,,0,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,DR,PT,Average Typical Saturday,3:40:00 AM,2:50:00 AM,,,157,30420,24103,6317,,1693,1465,228,,,,,,,,,,2443,,,25640,59,0,,0,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,DR,PT,Average Typical Sunday,3:40:00 AM,2:15:00 AM,,,134,27861,22903,4958,,1517,1315,202,,,,,,,,,,2218,,,23196,52,0,,0,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,DR,PT,Annual Total,,,306,379,,19425344,15468234,3957110,,1122579,975438,147141,0,0,,,,,,,,1636242,1456255,0,18415314,,,,,,0,0
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,DT,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,DT,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,DT,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,DT,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,DT,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,DT,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,DT,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,DT,PT,Annual Total,,,88,88,,,1954642,,,,65051,,,,,,,,,,,231467,206006,0,2385192,365,0,,0,,0,0
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,LR,DO,Average Weekday - AM Peak,6:00:00 AM,9:00:00 AM,,,27,,,,,,,,,,16,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,LR,DO,Average Weekday - Midday,9:00:00 AM,3:00:00 PM,,,21,,,,,,,,,,16,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,LR,DO,Average Weekday - PM Peak,3:00:00 PM,6:30:00 PM,,,27,,,,,,,,,,16,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,LR,DO,Average Weekday - Other,,,,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,LR,DO,Average Typical Weekday,3:35:00 AM,3:30:00 AM,,,27,5106,5089,17,5093,407,404,3,,,16,3345,3328,17,267,265,2,53525,,,111453,254,0,,0,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,LR,DO,Average Typical Saturday,4:30:00 AM,3:30:00 AM,,,10,2324,2313,11,2314,193,192,1,,,10,2103,2092,11,175,174,1,18837,,,53879,52,0,,2,0,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,LR,DO,Average Typical Sunday,4:30:00 AM,1:19:00 AM,,,10,2242,2231,11,2234,183,182,1,,,10,2085,2074,11,171,169,2,15275,,,44578,56,0,,1,0,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,LR,DO,Annual Total,,,27,37,,1583078,1577592,5486,1583847,127036,126171,865,,,,1065278,1059792,5486,85879,85014,865,12701038,,,33086541,,,,,,0,0
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,MB,DO,Average Weekday - AM Peak,6:00:00 AM,9:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,MB,DO,Average Weekday - Midday,9:00:00 AM,3:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,MB,DO,Average Weekday - PM Peak,3:00:00 PM,6:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,MB,DO,Average Typical Weekday,3:41:00 AM,2:10:00 AM,,,609,100395,86106,14289,86460,7235,6641,594,,,,,,,,,,167315,,,963105,254,0,,0,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,MB,DO,Average Typical Saturday,4:16:00 AM,2:14:00 AM,,,221,45457,41405,4052,41591,3170,3012,158,,,,,,,,,,75383,,,435187,53,0,,0,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,MB,DO,Average Typical Sunday,4:14:00 AM,2:09:00 AM,,,153,31095,28442,2653,28544,2108,2005,103,,,,,,,,,,44039,,,256555,58,0,,0,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,MB,DO,Annual Total,,,609,739,,29873361,25870995,4002366,25864743,2142965,1977341,165624,0,0,,,,,,,,48189068,,,277366204,,,,,,0,2313
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,MB,PT,Average Weekday - AM Peak,6:00:00 AM,9:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,MB,PT,Average Weekday - Midday,9:00:00 AM,3:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,MB,PT,Average Weekday - PM Peak,3:00:00 PM,6:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,MB,PT,Average Typical Weekday,3:51:00 AM,1:03:00 AM,,,143,24314,19571,4743,19581,1707,1531,176,,,,,,,,,,33344,,,154684,254,0,,0,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,MB,PT,Average Typical Saturday,4:24:00 AM,1:30:00 AM,,,131,27492,24058,3434,24072,1814,1729,85,,,,,,,,,,36730,,,167698,53,0,,0,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,MB,PT,Average Typical Sunday,4:45:00 AM,1:54:00 AM,,,107,22227,19438,2789,19458,1462,1367,95,,,,,,,,,,27821,,,127127,58,0,,0,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,MB,PT,Annual Total,,,150,177,,8953257,7400850,1552407,7405470,616734,559988,56746,0,0,,,,,,,,11804095,,,54511638,,,,,,0,1091
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,VP,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,VP,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,VP,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,VP,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,VP,PT,Average Typical Weekday,3:00:00 AM,9:30:00 PM,,,701,35771,35771,0,,1007,1007,0,,,,,,,,,,9458,,,270240,255,0,,0,,,
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Full Reporter: Operating,VP,PT,Average Typical Saturday,3:45:00 AM,8:40:00 PM,,,59,2273,2273,0,,75,75,0,,,,,,,,,,302,,,8353,52,0,,0,,,
