ntdid,lntdid,name,reporter,area,mode,servicetype,time,tstart,tend,veh_oper,veh_avai,trn_oper,veh_oper2,vmt,vmt_rev,vmt_dead,vmt_sche_rev,veh_hr,veh_hr_rev,veh_hr_dead,chrtr_hr,schl_hr,trn_mi,trn_mi_rev,trn_mi_dead,trn_hr,trn_hr_rev,trn_hr_dead,upt,ada_upt,spsr_upt,pmt,day_serv,day_nserv_str,strike,day_nser_emer,emer,mix_traffic,mix_traffic_drm
6,6,Yakima Transit,Full Reporter,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Yakima Transit,Full Reporter,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Yakima Transit,Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Yakima Transit,Full Reporter,Urban,DR,PT,Average Typical Weekday,6:00 AM,7:00 PM,,,,26,1420,1235,185,,126,115,11,,,,,,,,,273,,,898,252,,,,,,
6,6,Yakima Transit,Full Reporter,Urban,DR,PT,Average Typical Sunday,8:30 AM,4:00 PM,,,,14,479,441,38,,46,44,2,,,,,,,,,91,,,306,51,,,,,,
6,6,Yakima Transit,Full Reporter,Urban,DR,PT,Average Typical Saturday,8:30 AM,6:30 PM,,,,14,559,516,43,,47,44,3,,,,,,,,,78,,,343,53,,,,,,
6,6,Yakima Transit,Full Reporter,Urban,DR,PT,Annual Total,,,26,27,,,402814,371550,31264,,36671,33565,3106,,,,,,,,,78946,78946,,260086,,,,,,,
6,6,Yakima Transit,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,4:00 PM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Yakima Transit,Full Reporter,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Yakima Transit,Full Reporter,Urban,MB,DO,Average Weekday - Midday,9:00 AM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Yakima Transit,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Yakima Transit,Full Reporter,Urban,MB,DO,Average Typical Weekday,6:00 AM,7:00 PM,,,,19,2771,2699,72,2373,189,183,6,,,,,,,,,3734,,,14332,252,,,,,,
6,6,Yakima Transit,Full Reporter,Urban,MB,DO,Average Typical Sunday,8:30 AM,4:00 PM,,,,6,775,745,30,647,45,43,2,,,,,,,,,735,,,3440,51,,,,,,
6,6,Yakima Transit,Full Reporter,Urban,MB,DO,Average Typical Saturday,8:30 AM,6:30 PM,,,,9,1624,1570,54,1253,89,87,2,,,,,,,,,1582,,,6491,53,,,,,,
6,6,Yakima Transit,Full Reporter,Urban,MB,DO,Annual Total,,,19,24,,,815441,803670,11771,697595,55954,54491,1463,,,,,,,,,1033510,,,3959360,,,,,,,125
6,6,Yakima Transit,Full Reporter,Urban,VP,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Yakima Transit,Full Reporter,Urban,VP,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Yakima Transit,Full Reporter,Urban,VP,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Yakima Transit,Full Reporter,Urban,VP,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Yakima Transit,Full Reporter,Urban,VP,DO,Average Typical Weekday,6:00 AM,6:00 PM,,,,16,1151,1151,0,,26,26,0,,,,,,,,,197,,,9073,252,,,,,,
6,6,Yakima Transit,Full Reporter,Urban,VP,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Yakima Transit,Full Reporter,Urban,VP,DO,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,Yakima Transit,Full Reporter,Urban,VP,DO,Annual Total,,,16,23,,,289049,289049,0,,6478,6478,0,,,,,,,,,49286,,,2270025,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,DR,PT,Average Typical Weekday,5:00 AM,11:30 PM,,,,54,5553,5062,491,,461,406,55,,,,,,,,,715,,,5946,260,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,DR,PT,Average Typical Sunday,7:30 AM,8:30 PM,,,,17,1150,1006,144,,98,81,17,,,,,,,,,137,,,857,52,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,DR,PT,Average Typical Saturday,6:30 AM,11:30 PM,,,,16,1172,1048,124,,110,92,18,,,,,,,,,131,,,884,52,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,DR,PT,Annual Total,,,54,55,,,1612793,1462553,150240,,133271,122715,10556,,,,,,,,,197944,138561,,1686408,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,DT,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,DT,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,DT,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,DT,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,DT,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,DT,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,DT,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,DT,PT,Annual Total,,,189,189,,,,3796654,,,,115495,,,,,,,,,,306356,0,306356,3796654,366,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,2:30 PM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,MB,PT,Average Weekday - PM Peak,2:45 PM,6:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,MB,DO,Average Weekday - Midday,9:00 AM,2:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,MB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,7:30 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,MB,PT,Average Weekday - AM Peak,6:11 AM,10:21 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,MB,DO,Average Typical Weekday,5:30 AM,12:30 AM,,,,73,10670,9740,930,10243,808,761,47,,,,,,,,,24947,,,100441,256,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,MB,PT,Average Typical Weekday,6:00 AM,6:55 PM,,,,1,299,294,5,298,12,12,0,,,,,,,,,62,,,2718,257,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,MB,DO,Average Typical Sunday,8:00 AM,8:30 PM,,,,25,3187,2904,283,2957,227,216,11,,,,,,,,,7234,,,27804,56,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,MB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,MB,DO,Average Typical Saturday,7:00 AM,11:30 PM,,,,38,5553,5206,347,5256,422,405,17,,,,,,,,,12807,,,50096,52,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,MB,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,MB,DO,Annual Total,,,73,85,,,3198851,2927012,271839,3061276,241791,228088,13703,,,,,,,,,7457631,,,29875059,,,,,,,584
7,7,Lane Transit District,Full Reporter,Urban,MB,PT,Annual Total,,,1,3,,,76840,76554,286,77740,3137,3123,14,,,,,,,,,15968,,,698534,,,,,,,90
7,7,Lane Transit District,Full Reporter,Urban,RB,DO,Average Weekday - PM Peak,2:30 PM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,RB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,RB,DO,Average Weekday - Midday,9:00 AM,2:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,RB,DO,Average Weekday - AM Peak,7:30 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,RB,DO,Average Typical Weekday,5:30 AM,12:30 AM,,,,8,1449,1420,29,1431,121,119,2,,,,,,,,,8968,,,24761,256,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,RB,DO,Average Typical Sunday,8:00 AM,8:00 PM,,,,4,420,407,13,412,36,36,0,,,,,,,,,2500,,,7067,56,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,RB,DO,Average Typical Saturday,7:00 AM,11:30 PM,,,,6,993,976,17,977,78,77,1,,,,,,,,,4876,,,14472,52,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,RB,DO,Annual Total,,,8,8,,,446311,437222,9089,440285,37189,36609,580,,,,,,,,,2689562,,,7487397,,,,,,0,
7,7,Lane Transit District,Full Reporter,Urban,VP,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,VP,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,VP,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,VP,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,VP,PT,Average Typical Weekday,6:00 AM,7:00 PM,,,,17,1738,1738,0,,35,35,0,,,,,,,,,170,,,9586,253,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,VP,PT,Average Typical Sunday,6:00 AM,7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,VP,PT,Average Typical Saturday,6:00 AM,7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,Lane Transit District,Full Reporter,Urban,VP,PT,Annual Total,,,17,18,,,439832,439832,0,,8885,8885,0,,,,,,,,,43135,,,2425217,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DR,PT,Average Typical Weekday,3:26 AM,2:53 AM,,,,221,25993,21621,4372,,1928,1669,259,,,,,,,,,3187,,,30040,257,0,,0,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DR,PT,Average Typical Sunday,3:33 AM,2:48 AM,,,,70,8454,7174,1280,,611,539,72,,,,,,,,,984,,,7597,58,0,,0,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DR,PT,Average Typical Saturday,3:33 AM,2:48 AM,,,,70,8599,7409,1190,,610,544,66,,,,,,,,,974,,,7658,51,0,,0,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DR,PT,Annual Total,,,226,268,,,7609090,6350618,1258472,,561902,487856,74046,0,0,,,,,,,925818,637947,287871,8551496,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DT,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DT,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DT,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DT,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DT,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DT,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DT,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DT,PT,Annual Total,,,70,70,,,,1261282,,,,50665,,,,,,,,,,138744,121914,16830,1481489,366,0,,0,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,LR,DO,Average Weekday - PM Peak,3:30 PM,7:00 PM,,,58,116,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,LR,DO,Average Weekday - Other,,,,,47,94,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,LR,DO,Average Weekday - Midday,9:00 AM,3:30 PM,,,47,94,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,LR,DO,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,58,116,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,LR,DO,Average Typical Weekday,3:24 AM,2:01 AM,,,58,116,26417,26031,386,26106,1833,1805,28,,,13209,13016,193,917,902,15,123804,,,669141,257,0,,0,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,LR,DO,Average Typical Sunday,3:24 AM,2:11 AM,,,47,94,20927,20703,224,20757,1481,1464,17,,,10463,10352,111,741,732,9,67292,,,354711,58,0,,0,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,LR,DO,Average Typical Saturday,3:25 AM,2:23 AM,,,47,94,22977,22715,262,22794,1620,1602,18,,,11488,11358,130,810,801,9,87678,,,459584,51,0,,0,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,LR,DO,Annual Total,,,116,143,,,9004469,8856111,148358,8883287,625698,616337,9361,,,4502765,4428550,74215,312893,308209,4684,40198185,,,216465191,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,3:30 PM,7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,MB,DO,Average Weekday - Midday,9:00 AM,3:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,MB,DO,Average Typical Weekday,4:01 AM,2:53 AM,,,,534,77466,65382,12084,65447,6313,5797,516,,,,,,,,,193343,,,886693,257,0,,0,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,MB,DO,Average Typical Sunday,4:27 AM,2:48 AM,,,,233,37332,33572,3760,33395,3173,3013,160,,,,,,,,,81528,,,402431,58,0,,0,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,MB,DO,Average Typical Saturday,4:27 AM,2:48 AM,,,,260,43462,38996,4466,38958,3655,3475,180,,,,,,,,,108666,,,518731,51,0,,0,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,MB,DO,Annual Total,,,534,648,,,24264302,20698766,3565536,20735624,1988790,1837409,151381,0,0,,,,,,,59982440,,,277385619,,,,,,,1308
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,YR,PT,Average Weekday - PM Peak,3:36 PM,8:02 PM,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,YR,PT,Average Weekday - Other,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,YR,PT,Average Weekday - Midday,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,YR,PT,Average Weekday - AM Peak,5:21 AM,9:53 AM,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,YR,PT,Average Typical Weekday,5:21 AM,8:02 PM,,,3,4,650,641,9,641,34,30,4,,,473,466,7,24,21,3,1820,,,15456,257,0,,0,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,YR,PT,Average Typical Sunday,,,,,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,,0,,,0,0,0,,0,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,YR,PT,Average Typical Saturday,,,,,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,,0,,,0,0,0,,0,,,
8,8,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,YR,PT,Annual Total,,,4,6,,,165966,163721,2245,164682,8578,7550,1028,,,120666,118982,1684,6238,5467,771,457374,,,3884138,,,,,,,
9,0T09,Kalispel Tribe of Indians,Reduced Reporter,Tribal,DR,DO,Annual Total,,,4,,,,,62863,,,,5055,,,,,,,,,,1395,,695,,,,,,,,
9,0T09,Kalispel Tribe of Indians,Reduced Reporter,Tribal,MB,DO,Annual Total,,,4,,,,,108116,,,,3374,,,,,,,,,,7936,,,,,,,,,,
10,0T10,Klamath Tribes,Reduced Reporter,Tribal,CB,DO,Annual Total,,,2,,,,,93904,,,,3475,,,,,,,,,,10600,,,,,,,,,,
10,0T10,Klamath Tribes,Reduced Reporter,Tribal,DR,DO,Annual Total,,,4,,,,,68909,,,,2616,,,,,,,,,,2366,,0,,,,,,,,
11,11,Valley Regional Transit,Full Reporter,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,Valley Regional Transit,Full Reporter,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,Valley Regional Transit,Full Reporter,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,Valley Regional Transit,Full Reporter,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,Valley Regional Transit,Full Reporter,Urban,DR,DO,Average Typical Weekday,5:15 AM,10:05 PM,,,,16,1459,1228,231,,112,95,17,,,,,,,,,209,,,1246,256,0,,0,,,
11,11,Valley Regional Transit,Full Reporter,Urban,DR,DO,Average Typical Sunday,,,,,,0,0,0,0,,0,0,0,,,,,,,,,0,,,0,0,0,,0,,,
11,11,Valley Regional Transit,Full Reporter,Urban,DR,DO,Average Typical Saturday,7:45 AM,6:35 PM,,,,4,406,334,72,,29,25,4,,,,,,,,,63,,,333,52,0,,0,,,
11,11,Valley Regional Transit,Full Reporter,Urban,DR,DO,Annual Total,,,20,23,,,394712,331532,63180,,30094,25626,4468,0,0,,,,,,,57104,57104,0,336265,,,,,,,
11,11,Valley Regional Transit,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,3:00 PM,6:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,Valley Regional Transit,Full Reporter,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,Valley Regional Transit,Full Reporter,Urban,MB,DO,Average Weekday - Midday,9:00 AM,3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,Valley Regional Transit,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,6:00 AM,9:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,Valley Regional Transit,Full Reporter,Urban,MB,DO,Average Typical Weekday,5:15 AM,10:05 PM,,,,40,6163,5432,731,5518,398,368,30,,,,,,,,,5090,,,38428,256,,,,,,
11,11,Valley Regional Transit,Full Reporter,Urban,MB,DO,Average Typical Sunday,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,,,0,0,,,,,,
11,11,Valley Regional Transit,Full Reporter,Urban,MB,DO,Average Typical Saturday,7:45 AM,6:35 PM,,,,9,1103,1010,93,1150,87,83,4,,,,,,,,,1263,,,4116,52,,,,,,
11,11,Valley Regional Transit,Full Reporter,Urban,MB,DO,Annual Total,,,40,55,,,1634919,1442940,191979,1472512,106419,98453,7966,0,0,,,,,,,1367634,,,9581727,,,,,,,371
12,12,Municipality of Anchorage - Public Transportation Department,Full Reporter,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,Municipality of Anchorage - Public Transportation Department,Full Reporter,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,Municipality of Anchorage - Public Transportation Department,Full Reporter,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,Municipality of Anchorage - Public Transportation Department,Full Reporter,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,Municipality of Anchorage - Public Transportation Department,Full Reporter,Urban,DR,PT,Average Typical Weekday,5:45 AM,11:55 PM,,,,44,4391,3838,553,,353,289,64,,,,,,,,,626,,,3563,256,,,,,,
12,12,Municipality of Anchorage - Public Transportation Department,Full Reporter,Urban,DR,PT,Average Typical Sunday,9:30 AM,7:00 PM,,,,6,657,574,83,,53,43,10,,,,,,,,,85,,,578,51,,,,,,
12,12,Municipality of Anchorage - Public Transportation Department,Full Reporter,Urban,DR,PT,Average Typical Saturday,7:45 AM,9:15 PM,,,,9,889,777,112,,72,59,13,,,,,,,,,122,,,826,53,,,,,,
12,12,Municipality of Anchorage - Public Transportation Department,Full Reporter,Urban,DR,PT,Annual Total,,,44,54,,,1227304,1072643,154661,,98790,80864,17926,0,0,,,,,,,174245,86129,0,988072,,,,,,,
12,12,Municipality of Anchorage - Public Transportation Department,Full Reporter,Urban,MB,DO,Average Weekday - PM Peak,4:00 PM,5:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,Municipality of Anchorage - Public Transportation Department,Full Reporter,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,Municipality of Anchorage - Public Transportation Department,Full Reporter,Urban,MB,DO,Average Weekday - Midday,9:45 AM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,Municipality of Anchorage - Public Transportation Department,Full Reporter,Urban,MB,DO,Average Weekday - AM Peak,7:00 AM,9:45 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,Municipality of Anchorage - Public Transportation Department,Full Reporter,Urban,MB,DO,Average Typical Weekday,5:25 AM,11:30 PM,,,,43,7060,6348,712,6352,552,522,30,,,,,,,,,11632,,,58343,256,,,,,,
12,12,Municipality of Anchorage - Public Transportation Department,Full Reporter,Urban,MB,DO,Average Typical Sunday,9:35 AM,7:22 PM,,,,43,2502,2287,215,2289,179,169,10,,,,,,,,,3308,,,16727,51,,,,,,
12,12,Municipality of Anchorage - Public Transportation Department,Full Reporter,Urban,MB,DO,Average Typical Saturday,7:15 AM,9:26 PM,,,,43,3530,3284,246,3285,271,260,11,,,,,,,,,5729,,,27972,53,,,,,,
12,12,Municipality of Anchorage - Public Transportation Department,Full Reporter,Urban,MB,DO,Annual Total,,,43,59,,,2122158,1915823,206335,1916842,164799,156031,8768,0,0,,,,,,,3450261,,,17251699,,,,,,,249
12,12,Municipality of Anchorage - Public Transportation Department,Full Reporter,Urban,VP,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,Municipality of Anchorage - Public Transportation Department,Full Reporter,Urban,VP,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,Municipality of Anchorage - Public Transportation Department,Full Reporter,Urban,VP,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
