ntdid,name,ssw,mode,servicetype,time,Time Service Begins,Time Service Ends,veh_oper,vmt,vmt_rev,Deadhead Miles,Scheduled Vehicle Revenue Miles,Actual Vehicle Hours,Vehicle Revenue Hours,Deadhead Hours,Charter Service Hours,School Bus Hours,Train Cars in Operation,Actual Miles,Revenue Miles,Deadhead Miles,Actual Hours,Revenue Hours,Deadhead Hours,Unlinked Passenger Trips,ADA Trips,Sponsored Service Trips,pmt,Days of Service Operated,Days not operated due to strikes,Strike description,Days not operated due to officially declared emergencies,Emergency description
4080,Kingsport Area Transit System,Y,MB,DO,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4080,Kingsport Area Transit System,Y,MB,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4080,Kingsport Area Transit System,Y,MB,DO,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4080,Kingsport Area Transit System,Y,MB,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4080,Kingsport Area Transit System,Y,MB,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4080,Kingsport Area Transit System,Y,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4080,Kingsport Area Transit System,Y,MB,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4081,Anderson Transit Authority,Y,MB,DO,Annual Total,,,,,181085,,,,11465,,,,,,,,,,,324755,,,,,,,,
4081,Anderson Transit Authority,Y,MB,DO,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4081,Anderson Transit Authority,Y,MB,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4081,Anderson Transit Authority,Y,MB,DO,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4081,Anderson Transit Authority,Y,MB,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4081,Anderson Transit Authority,Y,MB,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4081,Anderson Transit Authority,Y,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4081,Anderson Transit Authority,Y,MB,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4082,Douglas County Rideshare,N,VP,DO,Annual Total,,,,1170606,1170606,0,,29284,29284,0,0,0,,,,,,,,180078,,,6866821,254,0,,0,
4082,Douglas County Rideshare,N,VP,DO,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4082,Douglas County Rideshare,N,VP,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4082,Douglas County Rideshare,N,VP,DO,Average Typical Weekday,,,60,4583,4583,0,,115,115,0,,,,,,,,,,709,,,27035,254,0,,0,
4082,Douglas County Rideshare,N,VP,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4082,Douglas County Rideshare,N,VP,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4082,Douglas County Rideshare,N,VP,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4082,Douglas County Rideshare,N,VP,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4086,Metropolitan Bus Authority,N,DR,DO,Annual Total,,,,949483,746250,203233,,183116,143891,39225,0,0,,,,,,,,116828,102620,0,725502,364,0,,1,
4086,Metropolitan Bus Authority,N,DR,DO,Average Typical Saturday,430,2300,11,1092,858,234,,221,174,47,,,,,,,,,,148,,,920,52,0,,0,
4086,Metropolitan Bus Authority,N,DR,DO,Average Typical Sunday,430,2300,7,659,518,141,,141,111,30,,,,,,,,,,88,,,546,53,0,,0,
4086,Metropolitan Bus Authority,N,DR,DO,Average Typical Weekday,430,2300,25,3299,2593,706,,631,496,135,,,,,,,,,,402,,,2495,259,0,,1,"August 23, 2012 Tropical Storm Isaac"
4086,Metropolitan Bus Authority,N,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4086,Metropolitan Bus Authority,N,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4086,Metropolitan Bus Authority,N,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4086,Metropolitan Bus Authority,N,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4086,Metropolitan Bus Authority,N,MB,DO,Annual Total,,,,4921696,4402600,519096,6430628,560123,523497,36626,0,0,,,,,,,,10248789,,,34441484,364,0,,1,
4086,Metropolitan Bus Authority,N,MB,DO,Average Typical Saturday,425,2228,89,13969,12630,1339,16780,2193,2099,94,,,,,,,,,,15612,,,53843,52,0,,0,
4086,Metropolitan Bus Authority,N,MB,DO,Average Typical Sunday,500,2232,66,11658,10803,855,13469,1038,982,56,,,,,,,,,,7490,,,116904,53,0,,0,
4086,Metropolitan Bus Authority,N,MB,DO,Average Typical Weekday,445,2236,94,13759,12205,1554,18631,1504,1393,111,,,,,,,,,,34769,,,116904,259,0,,1,August 22 and 23 2012 Tropical Storm Isaac
4086,Metropolitan Bus Authority,N,MB,DO,Average Weekday - AM Peak,445,,94,,,,,,,,,,,,,,,,,,,,,,,,,
4086,Metropolitan Bus Authority,N,MB,DO,Average Weekday - Midday,,,94,,,,,,,,,,,,,,,,,,,,,,,,,
4086,Metropolitan Bus Authority,N,MB,DO,Average Weekday - Other,,,94,,,,,,,,,,,,,,,,,,,,,,,,,
4086,Metropolitan Bus Authority,N,MB,DO,Average Weekday - PM Peak,,2236,94,,,,,,,,,,,,,,,,,,,,,,,,,
4087,Durham Area Transit Authority,N,DR,PT,Annual Total,,,,1559759,1414571,145188,,97603,84392,13211,0,0,,,,,,,,183820,139305,,1738708,364,0,,0,
4087,Durham Area Transit Authority,N,DR,PT,Average Typical Saturday,530,30,15,2225,2022,203,,140,124,16,,,,,,,,,,252,,,1979,52,0,,0,
4087,Durham Area Transit Authority,N,DR,PT,Average Typical Sunday,700,2000,7,919,861,58,,66,59,7,,,,,,,,,,108,,,695,53,0,,0,
4087,Durham Area Transit Authority,N,DR,PT,Average Typical Weekday,530,30,37,5367,4890,477,,334,289,45,,,,,,,,,,637,,,6150,259,0,,0,
4087,Durham Area Transit Authority,N,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4087,Durham Area Transit Authority,N,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4087,Durham Area Transit Authority,N,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4087,Durham Area Transit Authority,N,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4087,Durham Area Transit Authority,N,MB,PT,Annual Total,,,,2728462,2565904,162558,2581560,196382,190583,5799,,,,,,,,,,6356458,,,22992533,364,0,,0,
4087,Durham Area Transit Authority,N,MB,PT,Average Typical Saturday,530,2359,38,7764,7297,467,7518,556,540,16,,,,,,,,,,14780,,,54686,52,0,,0,
4087,Durham Area Transit Authority,N,MB,PT,Average Typical Sunday,630,1930,19,3249,3028,221,3090,227,220,7,,,,,,,,,,5470,,,20239,59,0,,0,
4087,Durham Area Transit Authority,N,MB,PT,Average Typical Weekday,530,2359,41,8431,7936,495,7938,609,591,18,,,,,,,,,,20811,,,74920,253,0,,0,
4087,Durham Area Transit Authority,N,MB,PT,Average Weekday - AM Peak,630,930,41,,,,,,,,,,,,,,,,,,,,,,,,,
4087,Durham Area Transit Authority,N,MB,PT,Average Weekday - Midday,930,1530,41,,,,,,,,,,,,,,,,,,,,,,,,,
4087,Durham Area Transit Authority,N,MB,PT,Average Weekday - Other,,,19,,,,,,,,,,,,,,,,,,,,,,,,,
4087,Durham Area Transit Authority,N,MB,PT,Average Weekday - PM Peak,1530,1830,41,,,,,,,,,,,,,,,,,,,,,,,,,
4088,Spartanburg County Transportation Services,N,DR,PT,Annual Total,,,,1822171,1515236,306935,,90468,78415,12053,,,,,,,,,,128521,,106561,2059084,354,,,,
4088,Spartanburg County Transportation Services,N,DR,PT,Average Typical Saturday,425,1900,5,782,618,164,,60,50,10,,,,,,,,,,25,,,535,52,,,,
4088,Spartanburg County Transportation Services,N,DR,PT,Average Typical Sunday,1236,1800,1,100,77,23,,12,11,1,,,,,,,,,,5,,,51,42,,,,
4088,Spartanburg County Transportation Services,N,DR,PT,Average Typical Weekday,430,2200,32,6780,5645,1135,,331,288,43,,,,,,,,,,489,,,7742,260,,,,
4088,Spartanburg County Transportation Services,N,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4088,Spartanburg County Transportation Services,N,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4088,Spartanburg County Transportation Services,N,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4088,Spartanburg County Transportation Services,N,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089,Phenix City Express,Y,DR,DO,Annual Total,,,,,37791,,,,3578,,,,,,,,,,,9278,,3640,,,,,,
4089,Phenix City Express,Y,DR,DO,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089,Phenix City Express,Y,DR,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089,Phenix City Express,Y,DR,DO,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089,Phenix City Express,Y,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089,Phenix City Express,Y,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089,Phenix City Express,Y,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089,Phenix City Express,Y,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089,Phenix City Express,Y,MB,DO,Annual Total,,,,,46498,,,,4050,,,,,,,,,,,30666,,,,,,,,
4089,Phenix City Express,Y,MB,DO,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089,Phenix City Express,Y,MB,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089,Phenix City Express,Y,MB,DO,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089,Phenix City Express,Y,MB,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089,Phenix City Express,Y,MB,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089,Phenix City Express,Y,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089,Phenix City Express,Y,MB,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092,Clarksville Transit System,N,DR,DO,Annual Total,,,,353203,325694,27509,,22529,21215,1314,0,0,,,,,,,,28517,27867,0,223540,306,0,,0,
4092,Clarksville Transit System,N,DR,DO,Average Typical Saturday,700,2100,5,603,546,57,,37,34,3,,,,,,,,,,46,,,360,52,0,,0,
4092,Clarksville Transit System,N,DR,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092,Clarksville Transit System,N,DR,DO,Average Typical Weekday,500,2100,8,1267,1170,97,,81,77,4,,,,,,,,,,103,,,806,254,0,,0,
4092,Clarksville Transit System,N,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092,Clarksville Transit System,N,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092,Clarksville Transit System,N,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092,Clarksville Transit System,N,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092,Clarksville Transit System,N,MB,DO,Annual Total,,,,1098143,1084572,13571,1096093,67132,63600,3532,0,0,,,,,,,,844851,,,5115336,306,0,,0,
4092,Clarksville Transit System,N,MB,DO,Average Typical Saturday,700,2100,13,3178,3172,6,2987,187,176,11,,,,,,,,,,1992,,,11709,52,0,,0,
4092,Clarksville Transit System,N,MB,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092,Clarksville Transit System,N,MB,DO,Average Typical Weekday,500,2100,16,3713,3687,26,3704,226,214,12,,,,,,,,,,2923,,,17742,254,0,,0,
4092,Clarksville Transit System,N,MB,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092,Clarksville Transit System,N,MB,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092,Clarksville Transit System,N,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092,Clarksville Transit System,N,MB,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093,Greensboro Transit Authority,N,DR,PT,Annual Total,,,,1697890,1586913,110977,,105985,99552,6433,0,0,,,,,,,,231192,201727,0,1884215,362,0,,0,
4093,Greensboro Transit Authority,N,DR,PT,Average Typical Saturday,600,2200,24,2256,2074,182,,162,145,17,,,,,,,,,,228,,,1858,60,0,,0,
4093,Greensboro Transit Authority,N,DR,PT,Average Typical Sunday,600,1800,11,1838,1763,75,,125,114,11,,,,,,,,,,194,,,1581,53,0,,0,
4093,Greensboro Transit Authority,N,DR,PT,Average Typical Weekday,515,2330,36,5884,5498,386,,360,341,19,,,,,,,,,,832,,,6781,249,0,,0,
4093,Greensboro Transit Authority,N,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093,Greensboro Transit Authority,N,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093,Greensboro Transit Authority,N,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093,Greensboro Transit Authority,N,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093,Greensboro Transit Authority,N,MB,PT,Annual Total,,,,2175904,2110645,65259,2121612,164350,161710,2640,0,0,,,,,,,,4591633,,,19744022,362,0,,0,
4093,Greensboro Transit Authority,N,MB,PT,Average Typical Saturday,600,2200,21,3891,3781,110,3788,294,290,4,,,,,,,,,,8214,,,35320,60,0,,0,
4093,Greensboro Transit Authority,N,MB,PT,Average Typical Sunday,600,1800,10,1476,1431,45,1431,100,97,3,,,,,,,,,,3104,,,13347,53,0,,0,
4093,Greensboro Transit Authority,N,MB,PT,Average Typical Weekday,515,2330,45,7404,7178,226,7220,562,553,9,,,,,,,,,,15800,,,67940,249,0,,0,
4093,Greensboro Transit Authority,N,MB,PT,Average Weekday - AM Peak,600,900,42,,,,,,,,,,,,,,,,,,,,,,,,,
4093,Greensboro Transit Authority,N,MB,PT,Average Weekday - Midday,900,1500,38,,,,,,,,,,,,,,,,,,,,,,,,,
4093,Greensboro Transit Authority,N,MB,PT,Average Weekday - Other,,,18,,,,,,,,,,,,,,,,,,,,,,,,,
4093,Greensboro Transit Authority,N,MB,PT,Average Weekday - PM Peak,1500,1800,39,,,,,,,,,,,,,,,,,,,,,,,,,
4094,Alternativa de Transporte Integrado -ATI,N,HR,PT,Annual Total,,,,1976737,1909363,67374,1852898,105890,103082,2808,,,,616500,594472,22028,32730,31833,897,11014638,,,52842782,365,0,,0,
4094,Alternativa de Transporte Integrado -ATI,N,HR,PT,Average Typical Saturday,530,2400,6,2912,2838,74,2845,150,147,3,,,12,1456,1418,38,75,73,2,17297,,,82594,52,0,,0,
4094,Alternativa de Transporte Integrado -ATI,N,HR,PT,Average Typical Sunday,530,2400,6,2918,2844,74,2845,150,147,3,,,12,1460,1422,38,75,74,1,10618,,,51201,66,0,,0,
4094,Alternativa de Transporte Integrado -ATI,N,HR,PT,Average Typical Weekday,530,2400,8,6378,6139,239,6148,345,335,10,,,32,1784,1712,72,95,93,2,38115,,,182869,247,0,,0,
4094,Alternativa de Transporte Integrado -ATI,N,HR,PT,Average Weekday - AM Peak,530,858,8,,1814,,,,,,,,32,,,0,,,0,11276,,,,,,,,
4094,Alternativa de Transporte Integrado -ATI,N,HR,PT,Average Weekday - Midday,858,1522,4,,1565,,,,,,,,16,,,0,,,0,13543,,,,,,,,
4094,Alternativa de Transporte Integrado -ATI,N,HR,PT,Average Weekday - Other,,,4,,576,,,,,,,,8,,,0,,,0,2513,,,,,,,,
4094,Alternativa de Transporte Integrado -ATI,N,HR,PT,Average Weekday - PM Peak,1522,1910,7,,1890,,,,,,,,28,,,0,,,0,10681,,,,,,,,
4094,Alternativa de Transporte Integrado -ATI,N,MB,PT,Annual Total,,,,837360,765851,71509,850094,90467,87153,3314,0,0,,,,,,,,1753244,,,3874669,365,,,,
4094,Alternativa de Transporte Integrado -ATI,N,MB,PT,Average Typical Saturday,600,2400,7,225,206,19,247,24,23,1,,,,,,,,,,471,,,1003,51,,,,
4094,Alternativa de Transporte Integrado -ATI,N,MB,PT,Average Typical Sunday,600,2400,7,225,206,19,247,24,23,1,,,,,,,,,,471,,,984,71,,,,
4094,Alternativa de Transporte Integrado -ATI,N,MB,PT,Average Typical Weekday,500,2400,21,3372,3084,288,3701,364,351,13,,,,,,,,,,7060,,,16026,243,,,,
4094,Alternativa de Transporte Integrado -ATI,N,MB,PT,Average Weekday - AM Peak,600,900,20,,,,,,,,,,,,,,,,,,,,,,,,,
4094,Alternativa de Transporte Integrado -ATI,N,MB,PT,Average Weekday - Midday,900,1500,20,,,,,,,,,,,,,,,,,,,,,,,,,
4094,Alternativa de Transporte Integrado -ATI,N,MB,PT,Average Weekday - Other,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
4094,Alternativa de Transporte Integrado -ATI,N,MB,PT,Average Weekday - PM Peak,1500,1800,21,,,,,,,,,,,,,,,,,,,,,,,,,
4095,Greenville Area Transit,Y,DR,PT,Annual Total,,,,,109863,,,,10485,,,,,,,,,,,13975,,0,,,,,,
4095,Greenville Area Transit,Y,DR,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4095,Greenville Area Transit,Y,DR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4095,Greenville Area Transit,Y,DR,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4095,Greenville Area Transit,Y,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4095,Greenville Area Transit,Y,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4095,Greenville Area Transit,Y,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4095,Greenville Area Transit,Y,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4095,Greenville Area Transit,Y,MB,DO,Annual Total,,,,,293264,,,,21606,,,,,,,,,,,543282,,,,,,,,
4095,Greenville Area Transit,Y,MB,DO,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4095,Greenville Area Transit,Y,MB,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4095,Greenville Area Transit,Y,MB,DO,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4095,Greenville Area Transit,Y,MB,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4095,Greenville Area Transit,Y,MB,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4095,Greenville Area Transit,Y,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4095,Greenville Area Transit,Y,MB,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,Tar River Transit,Y,DR,PT,Annual Total,,,,,112745,,,,9822,,,,,,,,,,,92430,,0,,,,,,
4096,Tar River Transit,Y,DR,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,Tar River Transit,Y,DR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,Tar River Transit,Y,DR,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,Tar River Transit,Y,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,Tar River Transit,Y,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,Tar River Transit,Y,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,Tar River Transit,Y,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,Tar River Transit,Y,MB,PT,Annual Total,,,,,220582,,,,12312,,,,,,,,,,,212604,,,,,,,,
4096,Tar River Transit,Y,MB,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,Tar River Transit,Y,MB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,Tar River Transit,Y,MB,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,Tar River Transit,Y,MB,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,Tar River Transit,Y,MB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,Tar River Transit,Y,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,Tar River Transit,Y,MB,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4097,"Council on Aging of St. Lucie, Inc.",N,DR,DO,Annual Total,,,,537825,476775,61050,,34376,30803,3573,0,0,,,,,,,,103676,13152,0,499203,251,0,,0,
4097,"Council on Aging of St. Lucie, Inc.",N,DR,DO,Average Typical Saturday,,,0,0,0,,,0,0,,,,,,,,,,,0,,,0,0,0,,0,
4097,"Council on Aging of St. Lucie, Inc.",N,DR,DO,Average Typical Sunday,,,0,0,0,,,0,0,,,,,,,,,,,0,,,0,0,0,,0,
4097,"Council on Aging of St. Lucie, Inc.",N,DR,DO,Average Typical Weekday,700,1800,24,2143,1900,243,,137,123,14,,,,,,,,,,413,,,1989,251,0,,0,
4097,"Council on Aging of St. Lucie, Inc.",N,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4097,"Council on Aging of St. Lucie, Inc.",N,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4097,"Council on Aging of St. Lucie, Inc.",N,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4097,"Council on Aging of St. Lucie, Inc.",N,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4097,"Council on Aging of St. Lucie, Inc.",N,MB,DO,Annual Total,,,,326494,313486,13008,315030,22590,22087,503,0,0,,,,,,,,170131,,,2040520,251,0,,0,
4097,"Council on Aging of St. Lucie, Inc.",N,MB,DO,Average Typical Saturday,,,0,0,0,,0,0,0,,,,,,,,,,,0,,,0,0,0,,0,
4097,"Council on Aging of St. Lucie, Inc.",N,MB,DO,Average Typical Sunday,,,0,0,0,,0,0,0,,,,,,,,,,,0,,,0,0,0,,0,
4097,"Council on Aging of St. Lucie, Inc.",N,MB,DO,Average Typical Weekday,700,1800,8,1301,1249,52,1255,90,88,2,,,,,,,,,,678,,,8130,251,0,,0,
4097,"Council on Aging of St. Lucie, Inc.",N,MB,DO,Average Weekday - AM Peak,700,,8,,,,,,,,,,,,,,,,,,,,,,,,,
4097,"Council on Aging of St. Lucie, Inc.",N,MB,DO,Average Weekday - Midday,,,8,,,,,,,,,,,,,,,,,,,,,,,,,
4097,"Council on Aging of St. Lucie, Inc.",N,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4097,"Council on Aging of St. Lucie, Inc.",N,MB,DO,Average Weekday - PM Peak,,1800,8,,,,,,,,,,,,,,,,,,,,,,,,,
4100,Santee Wateree Regional Transportation Authority,N,CB,DO,Annual Total,,,,314705,297439,17266,308400,11081,9914,1167,0,0,,,,,,,,39905,,,1793981,356,,,,
4100,Santee Wateree Regional Transportation Authority,N,CB,DO,Average Typical Saturday,550,1750,2,302,286,16,300,11,10,1,,,,,,,,,,38,,,1725,52,,,,
4100,Santee Wateree Regional Transportation Authority,N,CB,DO,Average Typical Sunday,550,1750,2,302,286,16,300,11,10,1,,,,,,,,,,38,,,1725,52,,,,
4100,Santee Wateree Regional Transportation Authority,N,CB,DO,Average Typical Weekday,550,1750,7,1124,1062,62,1100,40,35,5,,,,,,,,,,143,,,6407,252,,,,
4100,Santee Wateree Regional Transportation Authority,N,CB,DO,Average Weekday - AM Peak,550,,7,,,,,,,,,,,,,,,,,,,,,,,,,
4100,Santee Wateree Regional Transportation Authority,N,CB,DO,Average Weekday - Midday,,,7,,,,,,,,,,,,,,,,,,,,,,,,,
4100,Santee Wateree Regional Transportation Authority,N,CB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4100,Santee Wateree Regional Transportation Authority,N,CB,DO,Average Weekday - PM Peak,,1750,7,,,,,,,,,,,,,,,,,,,,,,,,,
4100,Santee Wateree Regional Transportation Authority,N,DR,DO,Annual Total,,,,1113645,946962,166683,,63357,41242,22115,,,,,,,,,,134376,36255,64676,2010474,304,,,,
4100,Santee Wateree Regional Transportation Authority,N,DR,DO,Average Typical Saturday,545,2015,3,1713,1457,256,,97,63,34,,,,,,,,,,200,,,3093,52,,,,
4100,Santee Wateree Regional Transportation Authority,N,DR,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4100,Santee Wateree Regional Transportation Authority,N,DR,DO,Average Typical Weekday,545,2015,25,4066,3457,609,,231,151,80,,,,,,,,,,490,,,7340,252,,,,
4100,Santee Wateree Regional Transportation Authority,N,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4100,Santee Wateree Regional Transportation Authority,N,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4100,Santee Wateree Regional Transportation Authority,N,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4100,Santee Wateree Regional Transportation Authority,N,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4100,Santee Wateree Regional Transportation Authority,N,MB,DO,Annual Total,,,,257147,254056,3091,279720,16516,16236,280,,,,,,,,,,122607,,,270900,252,,,,
4100,Santee Wateree Regional Transportation Authority,N,MB,DO,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4100,Santee Wateree Regional Transportation Authority,N,MB,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4100,Santee Wateree Regional Transportation Authority,N,MB,DO,Average Typical Weekday,550,1750,11,1020,1008,12,1110,66,64,2,,,,,,,,,,487,,,1075,252,,,,
4100,Santee Wateree Regional Transportation Authority,N,MB,DO,Average Weekday - AM Peak,550,,11,,,,,,,,,,,,,,,,,,,,,,,,,
