ntdid,Legacy NTD ID,name,reporter,Form Module Type,mode,servicetype,time,Time Service Begins,Time Service Ends,veh_oper,veh_avai,Vehicles/ Passenger Cars in Operation,vmt,vmt_rev,Actual Vehicles/ Passenger Deadhead Miles,Scheduled Actual Vehicles/ Passenger Car Revenue Miles,Actual Vehicles/ Passenger Car Hours,Actual Vehicles/ Passenger Car Revenue Hours,Actual Vehicles/ Passenger Car Deadhead Hours,Charter Service Hours,School Bus Hours,Trains in Operation,Train Miles,Train Revenue Miles,Train Deadhead Miles,Train Hours,Train Revenue Hours,Train Deadhead Hours,Unlinked Passenger Trips (UPT),ADA UPT,Sponsored Service UPT,pmt,Days of Service Operated,Days Not Operated Due to Strikes,Strike Comment,Days Not Operated Due to Emergencies,Emergency Comment,Non-Statutory Mixed Traffic, DRM Mixed Traffic ROW 
90014,9014,Alameda-Contra Costa Transit District,Full Reporter,Full Reporter,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90014,9014,Alameda-Contra Costa Transit District,Full Reporter,Full Reporter,MB,PT,Average Typical Weekday,5:22:00,20:45:00,,,,1979,1675,304,1678,114,96,18,,,,,,,,,,1204,,,15845,254,,,,,,
90014,9014,Alameda-Contra Costa Transit District,Full Reporter,Full Reporter,MB,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90014,9014,Alameda-Contra Costa Transit District,Full Reporter,Full Reporter,MB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90014,9014,Alameda-Contra Costa Transit District,Full Reporter,Full Reporter,MB,PT,Annual Total,,,14,20,,502829,425628,77201,426212,28989,24542,4447,0,0,,,,,,,,305877,,,4025341,,,,,,,40
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,CC,DO,Average Weekday - AM Peak,7:00:00,9:00:00,,,19,,,,,,,,,,19,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,CC,DO,Average Weekday - Midday,9:00:00,16:00:00,,,27,,,,,,,,,,27,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,CC,DO,Average Weekday - PM Peak,16:00:00,19:00:00,,,27,,,,,,,,,,27,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,CC,DO,Average Weekday - Other,,,,,21,,,,,,,,,,21,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,CC,DO,Average Typical Weekday,6:00:00,1:30:00,,,27,818,800,18,1372,392,387,5,,,27,818,800,18,392,387,5,19062,,,24466,253,0,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,CC,DO,Average Typical Saturday,6:00:00,1:30:00,,,25,684,667,17,1291,345,342,3,,,25,684,667,17,345,342,3,18701,,,22029,53,0,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,CC,DO,Average Typical Sunday,6:00:00,1:30:00,,,25,684,667,17,1291,359,355,4,,,25,684,667,17,359,355,4,17293,,,20630,59,0,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,CC,DO,Annual Total,,,27,40,,284716,278250,6466,492203,138697,137085,1612,,,,284716,278250,6466,138697,137085,1612,6834184,,,8574599,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,DR,PT,Average Typical Weekday,0:01:00,0:00:00,,,,8149,6719,1430,,1103,939,164,,,,,,,,,,1778,,,12311,251,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,DR,PT,Average Typical Saturday,0:01:00,0:00:00,,,,2929,2416,513,,513,409,104,,,,,,,,,,412,,,2448,52,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,DR,PT,Average Typical Sunday,0:01:00,0:00:00,,,,2225,1835,390,,300,257,43,,,,,,,,,,313,,,1913,52,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,DR,PT,Annual Total,,,135,165,,2335651,1802314,533337,,316751,248901,67850,,,,,,,,,,487102,487102,,3335963,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,DT,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,DT,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,DT,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,DT,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,DT,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,DT,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,DT,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,DT,PT,Annual Total,,,581,581,,,703329,,,,37268,,,,,,,,,,,306096,306096,,703329,365,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,LR,DO,Average Weekday - AM Peak,7:00:00,9:00:00,,,114,,,,,,,,,,114,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,LR,DO,Average Weekday - Midday,9:00:00,16:00:00,,,114,,,,,,,,,,114,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,LR,DO,Average Weekday - PM Peak,16:00:00,19:00:00,,,114,,,,,,,,,,114,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,LR,DO,Average Weekday - Other,,,,,76,,,,,,,,,,66,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,LR,DO,Average Typical Weekday,5:00:00,0:30:00,,,114,15289,15264,25,17469,1624,1614,10,,,114,10151,10134,17,1075,1068,7,157910,,,456657,253,0,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,LR,DO,Average Typical Saturday,5:00:00,0:30:00,,,51,9812,9798,14,13425,1018,1013,5,,,51,7578,7567,11,772,768,4,90297,,,242954,53,0,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,LR,DO,Average Typical Sunday,5:00:00,0:30:00,,,44,8023,8012,11,10820,845,841,4,,,44,6279,6270,9,649,645,4,73542,,,197095,59,0,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,LR,DO,Annual Total,,,131,149,,4861651,4853748,7903,5769417,514648,511530,3118,,,,3340334,3334980,5354,351126,349088,2038,49076058,,,140039336,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,MB,DO,Average Weekday - AM Peak,7:00:00,9:00:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,MB,DO,Average Weekday - Midday,9:00:00,16:00:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,MB,DO,Average Weekday - PM Peak,16:00:00,19:00:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,MB,DO,Average Typical Weekday,0:01:00,0:00:00,,,,40162,34705,5457,37865,4905,4482,423,,,,,,,,,,299038,,,657985,253,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,MB,DO,Average Typical Saturday,0:01:00,0:00:00,,,,29096,27142,1954,27448,3347,3207,140,,,,,,,,,,188376,,,417220,53,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,MB,DO,Average Typical Sunday,0:01:00,0:00:00,,,,28844,26904,1940,27341,3316,3175,141,,,,,,,,,,158727,,,360439,59,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,MB,DO,Annual Total,,,430,494,,13404941,11806194,1598747,12647705,1614118,1491118,123000,,,,,,,,,,95005347,,,209848686,,,,,,,674
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,SR,DO,Average Weekday - AM Peak,7:00:00,9:00:00,,,24,,,,,,,,,,24,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,SR,DO,Average Weekday - Midday,9:00:00,16:00:00,,,24,,,,,,,,,,24,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,SR,DO,Average Weekday - PM Peak,16:00:00,19:00:00,,,24,,,,,,,,,,24,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,SR,DO,Average Weekday - Other,,,,,24,,,,,,,,,,24,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,SR,DO,Average Typical Weekday,5:00:00,0:30:00,,,24,1237,1235,2,1813,272,271,1,,,24,1237,1235,2,272,271,1,21067,,,30319,253,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,SR,DO,Average Typical Saturday,5:00:00,0:30:00,,,24,940,938,2,1531,222,222,0,,,24,940,938,2,222,222,0,21635,,,34425,53,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,SR,DO,Average Typical Sunday,5:00:00,0:30:00,,,24,949,947,2,1522,225,224,1,,,24,949,947,2,225,224,1,23389,,,36360,59,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,SR,DO,Annual Total,,,24,50,,418899,418055,844,629768,93792,93536,256,,,,418899,418055,844,93792,93536,256,7856613,,,11640543,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,TB,DO,Average Weekday - AM Peak,7:00:00,9:00:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,TB,DO,Average Weekday - Midday,9:00:00,16:00:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,TB,DO,Average Weekday - PM Peak,16:00:00,19:00:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,TB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,TB,DO,Average Typical Weekday,0:01:00,0:00:00,,,,17038,16310,728,18540,2861,2775,86,,,,,,,,,,182987,,,269485,253,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,TB,DO,Average Typical Saturday,0:01:00,0:00:00,,,,14399,13946,453,14363,2164,2109,55,,,,,,,,,,139078,,,214218,53,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,TB,DO,Average Typical Sunday,0:01:00,0:00:00,,,,14431,13977,454,14363,2184,2128,56,,,,,,,,,,116728,,,185603,59,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter,Full Reporter,TB,DO,Annual Total,,,196,272,,5925177,5690212,234965,6299275,967498,939313,28185,,,,,,,,,,60553936,,,90484000,,,,,,,
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Full Reporter,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Full Reporter,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Full Reporter,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Full Reporter,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Full Reporter,DR,PT,Average Typical Weekday,3:47:00,2:43:00,,,,882,719,163,,39,33,6,,,,,,,,,,31,,,677,254,,,,,,
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Full Reporter,DR,PT,Average Typical Saturday,3:47:00,2:41:00,,,,580,481,99,,22,19,3,,,,,,,,,,17,,,380,52,,,,,,
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Full Reporter,DR,PT,Average Typical Sunday,3:47:00,2:41:00,,,,431,347,84,,17,14,3,,,,,,,,,,14,,,302,59,,,,,,
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Full Reporter,DR,PT,Annual Total,,,8,14,,279555,228132,51423,,12157,10158,1999,0,0,,,,,,,,9539,9539,0,209598,,,,,,,
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Full Reporter,FB,DO,Average Weekday - AM Peak,5:45:00,8:59:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Full Reporter,FB,DO,Average Weekday - Midday,9:00:00,14:59:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Full Reporter,FB,DO,Average Weekday - PM Peak,15:00:00,18:59:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Full Reporter,FB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Full Reporter,FB,DO,Average Typical Weekday,5:45:00,22:05:00,,,,710,657,53,660,49,47,2,,,,,,,,,,8218,,,93449,247,1,,0,,,
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Full Reporter,FB,DO,Average Typical Saturday,9:30:00,20:10:00,,,,224,219,5,219,23,23,0,,,,,,,,,,4953,,,44068,52,0,,0,,,
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Full Reporter,FB,DO,Average Typical Sunday,9:30:00,20:10:00,,,,224,218,6,218,23,22,1,,,,,,,,,,4083,,,37318,62,0,,0,,,
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Full Reporter,FB,DO,Annual Total,,,6,7,,200955,187179,13776,187944,14777,14043,734,0,,,,,,,,,2540691,,,27687110,,,,,,,
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Full Reporter,MB,DO,Average Weekday - AM Peak,6:00:00,9:59:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Full Reporter,MB,DO,Average Weekday - Midday,10:00:00,14:59:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Full Reporter,MB,DO,Average Weekday - PM Peak,15:00:00,18:59:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Full Reporter,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Full Reporter,MB,DO,Average Typical Weekday,3:47:00,2:43:00,,,,16321,13822,2499,13894,914,810,104,,,,,,,,,,12135,,,230513,254,,,,,,
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Full Reporter,MB,DO,Average Typical Saturday,3:47:00,2:41:00,,,,6111,5878,233,5880,340,330,10,,,,,,,,,,5238,,,116134,52,,,,,,
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Full Reporter,MB,DO,Average Typical Sunday,3:47:00,2:41:00,,,,6083,5852,231,5855,336,327,9,,,,,,,,,,4371,,,61353,59,,,,,,
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Full Reporter,MB,DO,Annual Total,,,127,176,,4822188,4161563,660625,4180136,269629,242130,27499,0,0,,,,,,,,3612638,,,67806831,,,,,,,361
90017,9017,City of Santa Rosa,Full Reporter,Full Reporter,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90017,9017,City of Santa Rosa,Full Reporter,Full Reporter,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90017,9017,City of Santa Rosa,Full Reporter,Full Reporter,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90017,9017,City of Santa Rosa,Full Reporter,Full Reporter,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90017,9017,City of Santa Rosa,Full Reporter,Full Reporter,DR,PT,Average Typical Weekday,6:05:00,20:25:00,,,,1030,973,57,,80,77,3,,,,,,,,,,155,,,941,257,,,,,,
90017,9017,City of Santa Rosa,Full Reporter,Full Reporter,DR,PT,Average Typical Saturday,7:05:00,19:25:00,,,,309,292,17,,23,22,1,,,,,,,,,,52,,,339,52,,,,,,
90017,9017,City of Santa Rosa,Full Reporter,Full Reporter,DR,PT,Average Typical Sunday,9:45:00,17:10:00,,,,131,125,6,,10,10,0,,,,,,,,,,52,,,370,52,,,,,,
90017,9017,City of Santa Rosa,Full Reporter,Full Reporter,DR,PT,Annual Total,,,10,13,,287547,271796,15751,,22276,21376,900,,,,,,,,,,48102,48102,,278705,,,,,,,
90017,9017,City of Santa Rosa,Full Reporter,Full Reporter,MB,DO,Average Weekday - AM Peak,7:00:00,9:00:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90017,9017,City of Santa Rosa,Full Reporter,Full Reporter,MB,DO,Average Weekday - Midday,9:00:00,15:00:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90017,9017,City of Santa Rosa,Full Reporter,Full Reporter,MB,DO,Average Weekday - PM Peak,15:00:00,17:00:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90017,9017,City of Santa Rosa,Full Reporter,Full Reporter,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90017,9017,City of Santa Rosa,Full Reporter,Full Reporter,MB,DO,Average Typical Weekday,6:05:00,20:25:00,,,,3207,3128,79,3126,273,270,3,,,,,,,,,,7564,,,21483,257,0,,0,,,
90017,9017,City of Santa Rosa,Full Reporter,Full Reporter,MB,DO,Average Typical Saturday,7:05:00,19:25:00,,,,353,337,16,337,28,28,0,,,,,,,,,,651,,,3157,52,0,,0,,,
90017,9017,City of Santa Rosa,Full Reporter,Full Reporter,MB,DO,Average Typical Sunday,9:45:00,17:10:00,,,,167,154,13,160,13,13,0,,,,,,,,,,284,,,613,52,0,,0,,,
90017,9017,City of Santa Rosa,Full Reporter,Full Reporter,MB,DO,Annual Total,,,22,34,,957914,930385,27529,931540,81118,80185,933,0,0,,,,,,,,2184508,,,6204006,,,,,,,156
90017,9017,City of Santa Rosa,Full Reporter,Full Reporter,MB,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90017,9017,City of Santa Rosa,Full Reporter,Full Reporter,MB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90017,9017,City of Santa Rosa,Full Reporter,Full Reporter,MB,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90017,9017,City of Santa Rosa,Full Reporter,Full Reporter,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90017,9017,City of Santa Rosa,Full Reporter,Full Reporter,MB,PT,Average Typical Weekday,8:15:00,15:50:00,,,,109,85,24,98,8,7,1,,,,,,,,,,35,,,98,256,0,,0,,,
90017,9017,City of Santa Rosa,Full Reporter,Full Reporter,MB,PT,Average Typical Saturday,,,,,,0,,,,,,,,,,,,,,,,0,,,,0,,,,,,
90017,9017,City of Santa Rosa,Full Reporter,Full Reporter,MB,PT,Average Typical Sunday,,,,,,0,,,,,,,,,,,,,,,,0,,,,0,,,,,,
90017,9017,City of Santa Rosa,Full Reporter,Full Reporter,MB,PT,Annual Total,,,1,1,,27880,21622,6258,21625,2167,1850,317,,,,,,,,,,9069,,,25008,,,,,,,31
90019,9019,Sacramento Regional Transit District,Full Reporter,Full Reporter,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90019,9019,Sacramento Regional Transit District,Full Reporter,Full Reporter,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90019,9019,Sacramento Regional Transit District,Full Reporter,Full Reporter,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90019,9019,Sacramento Regional Transit District,Full Reporter,Full Reporter,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90019,9019,Sacramento Regional Transit District,Full Reporter,Full Reporter,DR,DO,Average Typical Weekday,7:00:00,19:00:00,,,,193,151,42,,19,15,4,,,,,,,,,,37,,,90,254,,,,,,
90019,9019,Sacramento Regional Transit District,Full Reporter,Full Reporter,DR,DO,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,
90019,9019,Sacramento Regional Transit District,Full Reporter,Full Reporter,DR,DO,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,
90019,9019,Sacramento Regional Transit District,Full Reporter,Full Reporter,DR,DO,Annual Total,,,2,2,,49061,38310,10751,,4759,3873,886,,,,,,,,,,9472,,,22930,,,,,,,
90019,9019,Sacramento Regional Transit District,Full Reporter,Full Reporter,LR,DO,Average Weekday - AM Peak,6:00:00,9:00:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90019,9019,Sacramento Regional Transit District,Full Reporter,Full Reporter,LR,DO,Average Weekday - Midday,9:00:00,15:30:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90019,9019,Sacramento Regional Transit District,Full Reporter,Full Reporter,LR,DO,Average Weekday - PM Peak,15:30:00,18:00:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90019,9019,Sacramento Regional Transit District,Full Reporter,Full Reporter,LR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90019,9019,Sacramento Regional Transit District,Full Reporter,Full Reporter,LR,DO,Average Typical Weekday,3:50:00,0:47:00,,,61,13763,13333,430,13368,759,730,29,,,17,4849,4693,156,272,262,10,41350,,,235746,254,,,,,,
90019,9019,Sacramento Regional Transit District,Full Reporter,Full Reporter,LR,DO,Average Typical Saturday,4:29:00,0:32:00,,,18,5548,5327,221,5338,331,317,14,,,9,2774,2664,110,166,159,7,16855,,,96621,52,,,,,,
90019,9019,Sacramento Regional Transit District,Full Reporter,Full Reporter,LR,DO,Average Typical Sunday,4:50:00,22:32:00,,,18,4846,4622,224,4631,290,276,14,,,9,2423,2311,112,145,138,7,11567,,,64628,59,,,,,,
90019,9019,Sacramento Regional Transit District,Full Reporter,Full Reporter,LR,DO,Annual Total,,,61,76,,4070164,3936282,133882,3946238,227075,218118,8957,,,,1519053,1466981,52072,86382,83001,3381,12061741,,,68716683,,,,,,,
90019,9019,Sacramento Regional Transit District,Full Reporter,Full Reporter,MB,DO,Average Weekday - AM Peak,6:00:00,9:00:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90019,9019,Sacramento Regional Transit District,Full Reporter,Full Reporter,MB,DO,Average Weekday - Midday,9:00:00,15:30:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90019,9019,Sacramento Regional Transit District,Full Reporter,Full Reporter,MB,DO,Average Weekday - PM Peak,15:30:00,18:00:00,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90019,9019,Sacramento Regional Transit District,Full Reporter,Full Reporter,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
90019,9019,Sacramento Regional Transit District,Full Reporter,Full Reporter,MB,DO,Average Typical Weekday,4:41:00,23:38:00,,,,24527,20474,4053,20521,2027,1898,129,,,,,,,,,,47810,,,179049,254,,,,,,
90019,9019,Sacramento Regional Transit District,Full Reporter,Full Reporter,MB,DO,Average Typical Saturday,5:16:00,23:03:00,,,,10344,9072,1272,9074,796,756,40,,,,,,,,,,18035,,,68447,52,,,,,,
90019,9019,Sacramento Regional Transit District,Full Reporter,Full Reporter,MB,DO,Average Typical Sunday,5:16:00,22:01:00,,,,6835,5946,889,5948,509,483,26,,,,,,,,,,10437,,,40904,59,0,,,,,
